times_suggested	from_opus	mod	from	via	to_pillar	motif	consensus	verdicts	hook
1	False	t_and_t	t_and_t village villager trades	M-21 cut NPC coin faucet		M-21	REJECT	{'REJECT': 1}	M-21 cut; villager→Numismatics direct trade is an NPC coin faucet; the M-30 loot-seed above is the valid economy link
1	False	tacz	tacz:modern_kinetic_gun (high-tier)	bountiful bounty-board	economy	M-14	ACCEPT	{'ACCEPT': 1}	bounties for eliminating high-threat mobs pay out in coin — a combat-route → economy link (provisional motif, tag: provi
1	False	tacz	tacz:modern_kinetic_gun / tacz:ammo_box (scarce war materiel)	numismatics sell/buy	economy	M-09	ACCEPT	{'ACCEPT': 1}	On a PvPvE server, guns and ammo are the trade good that matters most — an arms economy with coin-denominated prices tur
1	False	tacz	tacz: weapons as player-economy goods	bare sell	economy	M-09	REJECT	{'REJECT': 1}	bare sell is the ambient endpoint; M-09 retired. Economy link captured by M-26 consumption + M-05 gating above.
1	False	terralith	Terralith's loot=yes flag (65 c:tags, structures spawning)	loot-seed	economy	M-14	ACCEPT	{'ACCEPT': 1}	Terralith's fantastical biomes (Skylands, Moonlight Grove, Mirage Isles) are naturally legendary destinations — seed rar
1	False	tfmg	tfmg:fuel_can / tfmg:steel_ingot as high-effort trade goods	numismatics sell	economy	M-09	REJECT	{'REJECT': 1}	M-09 carries an ⚠ player-run-currency review caveat (0.9 economy update); beyond the flag, automation trivializes fuel/s
1	False	tfmg	tfmg:plastic / tfmg:lubricant	numismatics sell or bounty objective	economy	M-09	REJECT	{'REJECT': 1}	plastic and lubricant are primarily consumed inside TFMG's own chains and the aeronautics supply line; making them sella
1	False	tfmg	tfmg:gasoline / tfmg:diesel (refined fuel)	numismatics vendor (fuel-can trade)	economy	M-09	ACCEPT	{'ACCEPT': 1}	"fuel is a high-effort processed good with a captive market (every ship pilot needs it) — sell cans at the trading floor
1	False	tfmg	tfmg:steel / tfmg:fuels (high-effort processed outputs)	numismatics sell	economy	M-09	REJECT	{'REJECT': 1}	generic-sellable, non-distinctive — economy de-emphasis. The combustion-engine→createblockchain→coin link above is the s
1	False	tfmg	"economy via steel/fuel as luxury good→coin" (M-09)			M-09	REJECT	{'REJECT': 1}	dossier cites M-09 (retired); bare sell is ambient endpoint; reframed as M-08 player-minted currency in ACCEPT row above
1	False	tfmg	TFMG steel as "luxury processed good → coin" framing	bare sell logic	economy	M-09	REJECT	{'REJECT': 1}	M-09 is retired; ambient sellability is not a weave; re-expressed as M-08 above
1	False	tidal-towns-1.3.4	tidal-towns ocean village structures (deep-ocean worldgen, `joshie:ocean_village`)	loot-seed (M-14 bounty→drop economy — seed Numismatics coin stacks + bounty tokens into village chest loot tables so exploring a tidal town yields coin, making the ocean route economically worthwhile)	economy	M-14	ACCEPT	{'ACCEPT': 1}	the floating village fishermen trade in coin; find the town, find the treasury
1	True	tidal-towns-1.3.4	floating ocean settlement	villager trade (vanilla blacksmith/cartographer population) → numismatics	economy	M-21	REJECT	{'REJECT': 1}	M-21 is EXPLORE-only and maintainer leans no; vanilla villager trades already exist here, so this is a "surface for revi
1	False	tidal-towns-1.3.4	tidal-towns ocean village loot	loot-seed	aeronautics	M-14	REJECT	{'REJECT': 1}	M-14 is bounty-board→coin, not a loot-seed-to-aeronautics path; there is no registered aeronautics-specific loot mechani
1	False	tide	tide:anchovy / rare biome-locked fish (e.g. tide:abyss_angler, tide:amber_rockfish)	numismatics sell	economy	M-09	ACCEPT	{'ACCEPT': 1}	a rare catch from a locked biome is exactly the kind of scarce good you'd sell at the market — fishing becomes a meaning
1	False	tide	tide rare/biome-locked fish (e.g. abyss_angler, tide:void catches)	numismatics sell	economy	M-09	ACCEPT	{'ACCEPT': 1}	a rare biome-specific fish is exactly the luxury sell-good that drives the player economy — collectors and traders pay f
1	True	tide		minecolonies fisher/restaurant + farmersdelight cooking	economy	M-09	ACCEPT	{'ACCEPT': 1}	a colony fisherman's catch (Tide's 100+ fish) provisions the restaurant — Tide becomes a bulk feedstock for the colony f
1	False	tide	tide:rare_fish (biome-locked, endgame catches e.g. abyss_angler, void fish)	numismatics bounty/sell	economy	M-09	ACCEPT	{'ACCEPT': 1}	Rare catches fetch real coin at the market — the angler who specialises in deep-water biomes sells what nobody else can 
1	False	tide	tide:rare biome-locked fish	numismatics sell / bounty board	economy	M-09	REJECT	{'REJECT': 1}	generic-sellable, non-distinctive — economy de-emphasis; every rare drop is trivially sellable; fish aren't a scarcity-g
1	False	toomanypaintings	toomanypaintings painting item (any of the 50+ variants)	numismatics sell / Trading Floor	economy	M-09	REJECT	{'REJECT': 1}	Vanilla paintings are crafted from 1 wool + 8 sticks (trivial cost); Too Many Paintings only adds a selection GUI, not a
1	False	touhou_little_maid	power-point bottles (mob-drop from maid-fairies, bought/sold)	numismatics trade	economy	M-21	ACCEPT	{'ACCEPT': 1}	power-point bottles as a traded commodity — players buy/sell shrine-power through Numismatics, tying the shrine economy 
1	False	touhou_little_maid	touhou_little_maid altar output (camera, broom, maid)	numismatics sell	economy	M-09	REJECT	{'REJECT': 1}	Power-point-produced maids and brooms are personal companions/tools, not industrial trade goods — selling a maid compani
1	False	touhou_little_maid	touhou_little_maid:power_point_bottle (fairy drop)	numismatics sell/price or bountiful board	economy	M-14	REJECT	{'REJECT': 1}	power-point bottles are a mod-internal currency (feeding the altar), not a loose mob drop that naturally becomes a trade
1	False	touhou_little_maid	maid automation output (harvested crops, fish, feathers)	numismatics sell	economy	M-09	REJECT	{'REJECT': 1}	maid automation output is vanilla-equivalent goods — routing these to Numismatics is a *very* weak link (no unique mater
1	False	touhou_little_maid	fairy drops (power-point bottles via mob-drop path)	bounty-board or spirit_trade route	economy	M-14	REJECT	{'REJECT': 1}	the power-point bottle supply chain is plausible but thin — it's essentially "a mob drop becomes currency," which is M-0
1	False	touhou_little_maid	maid automation labor (farming/fishing tasks)	config/behavioral tie	economy	M-21	REJECT	{'REJECT': 1}	provisional motif (M-21 leans no); maid labor generating sellable crops is just generic-sellable, non-distinctive — econ
1	False	touhou_little_maid	touhou_little_maid altar + power-point bottles as a "just sellable" service	bare economy		M-09	REJECT	{'REJECT': 1}	"maids are useful so people will pay coin for broom service" is ambient endpoint, not demand-gating. Rejected.
1	False	trading_floor	trading_floor:trading_depot + magic components	trading_floor depot + villager trade	magic	M-21	REJECT	{'REJECT': 1}	M-21 is provisional (leans no). While a "magic librarian" trade through the depot is conceptually plausible, this is exa
1	False	trading_floor	trading_floor:trading_depot	loot-seed or recipe	aeronautics	M-21	REJECT	{'REJECT': 1}	There is no coherent aeronautics connection for a ground-based trade depot. Trying to link it to airship logistics is a 
1	True	trailandtales_delight	multi-step dishes (cherry cheese pie, ancient coffee, stuffed sniffer egg)	numismatics vendor pricing	economy	M-09	ACCEPT	{'ACCEPT': 1}	a cherry cheese pie or ancient coffee is a high-effort, multi-ingredient good — exactly what a cook sells for coin. Effo
1	False	trailandtales_delight	luxury dishes (cherry cheese pie, stuffed sniffer egg)	bare sell	economy	M-09	REJECT	{'REJECT': 1}	M-09 retired; "high-effort food is naturally sellable" is ambient endpoint; the M-28 colony route captures the demand-ga
1	False	trailandtales_delight	luxury foods → coin	bare sell		M-09	REJECT	{'REJECT': 1}	bare M-09 sell link (retired); "sellable" is the ambient endpoint not a weave.
1	False	trailandtales_delight	dossier's economy candidate (M-09, luxury foods → coin)			M-09	REJECT	{'REJECT': 1}	M-09 is RETIRED. The ambient endpoint (players trade premium foods) is covered by the loop's natural distribution stage;
1	False	trashcans	trashcans void blocks	economy (sell surplus → waste less)		M-09	REJECT	{'REJECT': 1}	trash cans are the antithesis of the economy loop — they void value instead of circulating it. An explicit economy weave
1	False	trashcans	trashcans blocks (any)	generic-sellable	economy	M-09	REJECT	{'REJECT': 1}	generic-sellable, non-distinctive — economy de-emphasis
1	False	travelersbackpack	travelersbackpack:dragon / netherite backpack	numismatics sell/price	economy	M-09	REJECT	{'REJECT': 1}	the themed variants are cosmetically differentiated but functionally identical backpacks; pricing rare-drop backpacks as
1	False	travelersbackpack				M-09	REJECT	{'REJECT': 1}	Backpacks are durable gear items, not repeat consumables — they don't drive a recurring trade loop the way M-09's luxury
1	False	trek-b0.6.1.1	structure chest loot	loot-seed	economy	M-14	REJECT	{'REJECT': 1}	bounty-board tie (M-14) would require a target NPC or kill-objective; trek structures are discovery-reward, not kill-bou
1	False	underground_village		bountiful:decree configured to target items these villagers *want* as objective (e.g. underground crops, stone tools) and pay coin	economy	M-14	ACCEPT	{'ACCEPT': 1}	the Stoneholm notice board asks for provisions — fill it and the colony pays in coin.
1	False	underground_village	underground village exploration	villager trade → numismatics	economy	M-21	REJECT	{'REJECT': 1}	M-21 is provisional (maintainer leans no); the loot-seed M-14 above is the stronger / gated delivery and should be pursu
1	False	underground_village	underground_village M-09 villager trade → coin			M-09	REJECT	{'REJECT': 1}	M-09 retired + M-21 cut; NPC coin faucets are disallowed; the economy link must be player-demand-gating (M-33 accepted a
1	False	underground_village	underground_village Stoneholm as NPC coin faucet (villager → numismatics sell)	bare NPC sale		M-21	REJECT	{'REJECT': 1}	M-21 cut — trade-seam to NPC coin is a faucet, not player-run; the M-30 and M-34 economy links above are the valid route
1	True	undergroundworlds	undergroundworlds:spider_fang	bountiful board objective (kill Black Recluse / turn in fangs) → numismatics payout	economy	M-14	ACCEPT	{'ACCEPT': 1}	dungeon delvers post "clear the spider cave" bounties; the fang is the proof-of-kill the board pays out on.
1	False	undergroundworlds		loot-table seed — inject a numismatics coin or Occultism reagent into the ice_chest loot table	economy	M-09	ACCEPT	{'ACCEPT': 1}	the ice dungeon feels like a remote trading post — its strongbox naturally carries rare coin; this is a datapack edit bu
1	False	undergroundworlds	undergroundworlds:antidote_flask / desert_charm	numismatics sell / bountiful objective	economy	M-14	REJECT	{'REJECT': 1}	charms are equip-and-keep items, not consumable goods — making them bounty trade-ins devalues a useful tool; better as b
1	False	undergroundworlds	undergroundworlds:desert_charm / antidote_flask (protective charms)	numismatics trade / bountiful board	economy	M-14	ACCEPT	{'ACCEPT': 1}	rare charm drops are bounty-board targets — clear the spider cave, redeem a fang for coin; combat feeds the economy via 
1	False	undergroundworlds	undergroundworlds:blade_of_the_jungle or freezing_sword	bountiful board / numismatics bounty	economy	M-14	REJECT	{'REJECT': 1}	weapons are unique dungeon finds, not a bulk commodity; putting them on a bounty board produces perverse incentive to fa
1	False	undergroundworlds	undergroundworlds:blade_of_the_jungle / freezing tools	numismatics vendor/sell	economy	M-09	REJECT	{'REJECT': 1}	generic-sellable, non-distinctive — economy de-emphasis. Blade/freezing tools are dungeon loot; "sell them for coins" is
1	False	undergroundworlds	dungeon drops → numismatics bare sell	bare sell		M-09	REJECT	{'REJECT': 1}	M-09 retired; M-34 loot-seed and M-11/M-02 magic routing already cover the demand-gating economy link
1	False	upgrade_aquatic	upgrade_aquatic cooked fish (cooked_pike / cooked_perch / cooked_lionfish, c:foods/cooked_fish)	numismatics sell/price	economy	M-09	ACCEPT	{'ACCEPT': 1}	premium ocean fish sell for more than vanilla cod — a coastal trader's natural stock-in-trade.
1	False	upgrade_aquatic	upgrade_aquatic:thrasher mob (hostile aquatic danger)	loot-seed → bountiful bounty board	economy	M-14	ACCEPT	{'ACCEPT': 1}	A posted bounty on thrashers pays coin — the danger of the deep has an economic side, pulling combat players toward the 
1	False	upgrade_aquatic	cooked_pike / luxury seafood → numismatics sell			M-09	REJECT	{'REJECT': 1}	bare sell link, retired M-09; economy link only counts when it gates demand — no motif
1	True	upgrade_aquatic	cooked-fish / seafood dishes	numismatics sell	economy	M-09	REJECT	{'REJECT': 1}	dossier's M-09 "luxury seafood sellable" is the retired bare-sell endpoint — not a demand-gating weave. The demand comes
1	False	valarian_conquest	valarian_conquest:bandit_axeman_item / faction soldier drops	bountiful bounty board → numismatics payout	economy	M-14	ACCEPT	{'ACCEPT': 1}	Bounty boards posting "wanted: Dead Beard pirate / Barathian bandit" pay coin on kill-proof drops — the faction war gene
1	False	valarian_conquest	`valarian_conquest:*_citizenship` items + mercenary-hire interaction	`numismatics` coins as currency for recruiting/faction trade (citizens and mercenaries demand coin, not barter)	economy	M-09	ACCEPT	{'ACCEPT': 1}	hiring a Barathian knight costs a Crown, not just emeralds — faction allegiance and military power route straight throug
1	True	valarian_conquest		minecolonies food/colony adjacency	economy	M-09	ACCEPT	{'ACCEPT': 1}	a faction citizen you rescued can be provisioned by your colony's restaurant — recruited NPCs are a labor node the colon
